phone_no_m,arpu_mean,arpu_var,arpu_max,arpu_min,arpu_median,arpu_sum,arpu_skew,arpu_sem,idcard_cnt,label,app_usage_count,flow_mean,flow_median,flow_min,flow_max,flow_var,flow_sum,months_count,flow_month,imei_count,imei_list,call_count,call_unique,call_city_unique,call_county_unique,call_count_mean,call_count_median,call_count_max,call_dur_mean,call_dur_median,call_dur_min,call_dur_max,voc_hour_mode,voc_hour_mode_count,voc_hour_unique,voc_day_mode,voc_day_mode_count,voc_date_unique,voc_dayname_mode_count,voc_dayname_unique,calltypeid_unique,voc_calltype1_count,voc_calltype2_count,voccalltype3_count,voc_calltype1_proportion,call_outgoing_city_unique,call_outgoing_county_unique,call_duration_per_contact_median,call_duration_per_contact_max,call_duration_per_contact_mean,sms_count,sms_nunique_contact,sms_date_nunique,sms_hour_mode,sms_hour_mode_count,sms_hour_nunique,sms_day_mode,sms_day_mode_count,sms_day_nunique,sms_dayname_mode_count,sms_dayname_nunique,sms_rate,sms_contacts_proportion,sms_calltype1_count,sms_calltype2_count,sms_calltype2_proportion
b11179012c7a52d67ab736aff6db026262cbb453a4bb549584769439cb739a80895570dbd6932eb384cb70be68f27dd703e67bb48940a2c11a341f1b19432ced,26.588749999999997,19.2830125,37.21,24.0,24.9,212.70999999999998,2.5869979115906756,1.5525387475035848,1,1,126,4.554813653451425,0.10958623886108396,4.57763671875e-05,227.7550220489502,493.6080578273424,1229.7996864318848,7,175.68566949026925,4.0,"['db6222c7ef16b598f018e002009691c26f006ecc45cbfc06677e3c3304170b6c6f18e56fbdb213ba7ab9be5261260c7993f2c8ad7c7920d2974f9b441f25e205', '118b264fd3a7480ea895d944c576d2ca39b1d8cf2031346b71e6db344ed74e91acf67edcdbcecc4e585f40a4d936bf2e0be973acf463648ad068142d784c52c9', '2a1c641024c7c73182248a0bda366ed97045aa2c3653621a87f32f227520265d06a98e6e6b02ff7d8aa9f5baf33793f561628b4d58bcad2fe32cbc220b5e1a1a', 'b6854dc65bcd9095f0fceb35aa9448875701ce85c6569ee6738d92ef39c9c2d8ebc05a85551f03e8b412bb60cbe6810af3c7a2f364adee7e1468971f7b9eb6a6']",152.0,84.0,2.0,3.0,1.8095238095238095,1.0,18.0,133.43421052631578,45.0,1.0,1339.0,15.0,22.0,15.0,3.0,11.0,31.0,30.0,7.0,2.0,113.0,39.0,0.0,0.743421052631579,2.0,3.0,49.5,9973.0,241.45238095238096,1236.0,346.0,223.0,15.0,145.0,19.0,21.0,84.0,31.0,237.0,7.0,3.5722543352601157,0.27993527508090615,53.0,1183.0,0.9571197411003236
63486c2ea4d5a3b766fbd36b31fde8e6e42cda80e9a0e69e45eb3afe2b84964e793e9d84df501f301780105d103ed96ba302f840f7446ac9a6acd4870a11a43c,62.533750000000005,170.67959821428576,90.76,52.2,57.795,500.27000000000004,1.6860125992937989,4.618977135339135,1,0,211,120.20260141661916,0.2490978240966797,0.0001144409179687,30340.258091926567,2151390.266891083,113351.05313587187,8,14168.881641983984,1.0,['dafefd0daf3893e3c79da5cba9d2a7c665243860c3bc72acf327e9b16dc44df6a4c518780655644f2351a02c8ee5c0db344847bcf419440f11ad28570d728e5f'],886.0,71.0,3.0,4.0,12.47887323943662,2.0,390.0,141.95033860045146,53.0,1.0,4556.0,20.0,110.0,22.0,3.0,44.0,31.0,155.0,7.0,2.0,418.0,468.0,0.0,0.4717832957110609,3.0,4.0,170.0,55490.0,1771.380281690141,1743.0,144.0,244.0,10.0,256.0,24.0,10.0,97.0,31.0,314.0,7.0,12.104166666666666,0.08261617900172118,190.0,1553.0,0.8909925415949512
813744c5675b35af5b1aa3825297287caf76005d8ffe62fabdd0672160b6be355d72b2d631e9b829cff376b295841e70cddb220a89e1d15d79ceb29cc2d16074,137.98749999999998,110.26124999999992,141.7,112.0,141.7,1103.8999999999999,-2.8284271247461867,3.712499999999998,2,0,196,13.745476493835449,0.11982488632202146,7.43865966796875e-05,1528.9227857589722,7300.687140943917,10996.38119506836,8,1374.547649383545,1.0,['f79e848bb291651ae01145f43f2a23c44886e223e59c016c1c077c09e9af63a4a21af1726b77bb368a443b9732b1052658ea7e94fe96d1fdd0ba2d43104a59c6'],84.0,23.0,2.0,3.0,3.652173913043478,2.0,18.0,171.96428571428572,46.5,5.0,1800.0,11.0,15.0,17.0,6.0,8.0,28.0,17.0,7.0,1.0,84.0,0.0,0.0,1.0,2.0,3.0,162.0,5692.0,628.0434782608696,758.0,113.0,182.0,10.0,116.0,21.0,11.0,49.0,31.0,132.0,7.0,6.707964601769912,0.14907651715039577,2.0,756.0,0.9973614775725593
ee81a8f5daafc3dde6be390e0dab1493cb50164ec1e76c7d73b57474209c18c496b37fa7f5c9f2009ee6228383f1acdb29f77f5543a305850e74c565836d046f,11.29875,15.731155357142855,18.7,9.0,9.0,90.39,1.4896008158968126,1.402281861696448,1,0,4,0.010785375322614352,0.0068378448486328,0.0005569458007812,0.0397663116455078,0.00012726966207472816,0.2264928817749014,8,0.028311610221862675,1.0,['389b4cf6eb019cce40b5008e6bb2632ab9ef858e3a8133990a99573a7eb5bffb3bb8841861ce3ffb29debbae17126ee2f59f65b8c2d037e4add4be1c76a2d43f'],446.0,45.0,1.0,4.0,9.911111111111111,3.0,54.0,184.52914798206277,98.0,1.0,1686.0,10.0,66.0,18.0,8.0,27.0,31.0,87.0,7.0,2.0,86.0,360.0,0.0,0.19282511210762332,1.0,4.0,273.0,12163.0,1828.888888888889,641.0,26.0,149.0,16.0,99.0,20.0,11.0,61.0,31.0,128.0,7.0,24.653846153846153,0.0405616224648986,12.0,629.0,0.9812792511700468
69c8d7de4aabcf5642cf3bed981023dbbb13d3a5e35a1d1cb6f8b4bfdfa2ec060dd62a3b64d0e4d8486499a2b4f7098ae5b6c73b7b0c82e0445357f70ddf31c0,7.79875,103.33561250000001,24.6,1.0,1.0,62.39,1.0961128893689565,3.5940160771065006,1,0,271,60.48201931847466,0.2467775344848633,0.0001144409179687,4022.8159523010254,110767.26800544752,31027.275910377502,3,10342.425303459167,2.0,"['968cee44d5d81fc2dd93cce6846b6872f277a32f8b05dcfd69642263080f2d6ee2c68b9c87dea0d72c4d748cbdcff6dac8f6020596304ea70f277ca52822f0f6', '5f5fb69e8184fd14fff6d4b3f0928246742c51fee3434ba9fce4ff70e21dc77c2a9b30604b47c1dfbfe68625fb0885188370c6a01c1a8494d7390aeecccb1c50']",65.0,18.0,1.0,1.0,3.611111111111111,1.0,25.0,55.50769230769231,32.0,2.0,912.0,14.0,10.0,15.0,11.0,7.0,25.0,19.0,7.0,2.0,20.0,45.0,0.0,0.3076923076923077,1.0,1.0,31.0,1400.0,200.44444444444446,367.0,39.0,122.0,11.0,59.0,15.0,15.0,38.0,31.0,67.0,7.0,9.41025641025641,0.10626702997275204,0.0,367.0,1.0
4b16297252db47188ad50ce1c29285f532c57fb053f053a704a15ae9f78548d68074aace52eb3e291d470c3430ae0af0607cafcd7329db34fbbad056a3aae863,91.27375,70.36951250000001,107.44,86.0,87.4,730.19,1.53099996796826,2.965836991896217,1,0,275,50.48672912168694,0.2671384811401367,9.1552734375e-05,4063.306386947632,60804.467113284234,62855.977756500244,8,7856.9972195625305,1.0,['4133a649867edd4bd96902a6e0b97a4af8c9eaf7cec2390885bb6b720349603b5f188434e76efd860b32c9c2e11eee4f3566fe74a81a4be1f568fcc7c7562f78'],1358.0,128.0,4.0,11.0,10.609375,1.0,242.0,116.06332842415317,44.0,1.0,2535.0,18.0,174.0,19.0,7.0,61.0,31.0,238.0,7.0,2.0,542.0,816.0,0.0,0.39911634756995584,3.0,6.0,64.0,39524.0,1231.359375,2611.0,425.0,242.0,11.0,254.0,21.0,13.0,136.0,31.0,442.0,7.0,6.143529411764706,0.1627728839525086,207.0,2404.0,0.9207200306396017
d4de6697577fb20dc2bb50be5fcb38287c69ae796840d865e1244b518b10d831f37eb91f2c3a4f88661e4a03f4790bba4e94c4cae87a23df3507f2b87838ed7b,,,,,,0.0,,,0,1,0,0.0,0.0,0.0,0.0,,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.0,222.0,27.0,14.0,63.0,24.0,13.0,81.0,19.0,135.0,7.0,1.837837837837838,0.5441176470588235,7.0,401.0,0.9828431372549019
26452ce5a11a55075499a179e305ffc50d5d4612d3f4ab10a10bc3410ec5858cf49305dfff788a9738845af37df394f3fb2bb8078076843c14b0c37c68fc0f8a,11.0375,0.011250000000000052,11.3,11.0,11.0,88.3,2.8284271247462076,0.03750000000000009,1,0,1,0.4031381607055664,0.4031381607055664,0.4031381607055664,0.4031381607055664,0.0,0.8062763214111328,1,0.8062763214111328,1.0,['248a0c06eb6716c582c2b8b901ee42be85b358e936af32c2793d579a5ad2e57d29d0047c24701234e28161e64a00bc4cb7d661a91f5db2b039800b69881bcb1a'],329.0,60.0,5.0,11.0,5.483333333333333,1.0,48.0,41.60182370820669,26.0,1.0,412.0,13.0,111.0,18.0,23.0,22.0,31.0,66.0,7.0,2.0,61.0,268.0,0.0,0.18541033434650456,3.0,7.0,124.5,1744.0,228.11666666666667,960.0,150.0,211.0,11.0,137.0,20.0,10.0,62.0,31.0,160.0,7.0,6.4,0.15625,1.0,959.0,0.9989583333333333
22c779694193aae665b963a478c09984aed9450b9ded19669f0ccdc5d644002e83d4e43eb0adbda1a5c89e0408a2fc072692de81022d71766d9831f1e92d002a,99.5,0.2857142857142857,100.0,99.0,99.5,796.0,0.0,0.1889822365046136,3,1,481,75.84801377556805,0.3165874481201172,7.43865966796875e-05,16036.926393508911,554420.1529461222,149193.04309654236,8,18649.130387067795,3.0,"['23a563d9c183f9430c035d5a112346f00267fae85674bc19cc8c3b709bc1ba3508136c3ae6aff7b5f8e1212c324bbaabce1ef21e92ae965c74bdecfa21474198', '2e1dc085f96e8009b3415280606c06fb81a7c0a4cec9551ecade4024ac4550ca3b8c56460ae153c7bffee8bbf6121b657f890e502182e97700ab2874b3801171', '75927381d07c701ae86d54f3dd17426bc2554134f91979fac1a63fb553a1423c2a7edc20d81ee500daf52b6a084b39e01b79fc9c82e80f4b73c6d74fd799235c']",1384.0,224.0,5.0,14.0,6.178571428571429,1.0,280.0,90.72976878612717,37.0,1.0,2381.0,13.0,136.0,23.0,14.0,68.0,31.0,220.0,7.0,2.0,527.0,857.0,0.0,0.38078034682080925,3.0,8.0,35.0,27831.0,560.5803571428571,1887.0,532.0,227.0,11.0,175.0,23.0,16.0,124.0,31.0,368.0,7.0,3.5469924812030076,0.28192898781134074,54.0,1833.0,0.9713831478537361
7616de59e0f12ee1a445b5c73acfdf95e36e68a2fb384c61f5fd6b34a38ec6a14f152ae14dec843cbc0c2652b5922615ed8e13ccfb47d561f31ceebb8b50765a,117.25,0.01714285714285824,117.4,117.1,117.2,938.0,0.2545875386086713,0.04629100498862905,1,1,495,52.87873595965589,0.2607946395874023,7.62939453125e-05,13420.995276451107,208315.22040756932,125058.21054458618,8,15632.276318073273,1.0,['ce56655afdb071a7847135d62a590ef34f8f78cd8845dce03f3f909650df146adeed6a84182159abfbf1d07bd09a0e3e5185fab6f8e048ddd18a546cbc12d145'],760.0,263.0,4.0,15.0,2.8897338403041823,1.0,163.0,79.1671052631579,33.0,1.0,1252.0,19.0,75.0,22.0,27.0,53.0,31.0,173.0,7.0,2.0,428.0,332.0,0.0,0.5631578947368421,4.0,13.0,39.0,29564.0,228.7718631178707,3599.0,558.0,243.0,11.0,381.0,24.0,13.0,205.0,31.0,634.0,7.0,6.449820788530466,0.1550430675187552,15.0,3584.0,0.9958321756043346
7a20bc391ef586720e25f45318c36080e766083d0a162eb35a55af238e707201538285e17c36209a3077b96cd66ad52e113dcbbd45467bc01d5cb73dd092296a,52.9,0.37428571428571494,54.2,52.2,52.75,423.2,1.4473883341426743,0.2163000561389533,2,0,118,24.065109220601745,0.05152845382690425,7.43865966796875e-05,1802.700427055359,24344.590837664313,5679.365776062012,8,709.9207220077515,2.0,"['06320807d2e4f9fab5a509043e3cbf2ad1c56befd2636deb0eee972d6ac136b4cc7b2589cdfa3d8fc05064ea4d153e3abe6812477128dd5e7102803f6138b689', 'a7d938e053bfe6f270b7a46c345a80e8619b846570d403b22092306e67e5cbb0992e62e5745020bef5cfdab4b151703e409a1bdccea8a9f1b90154aea765f837']",2259.0,460.0,3.0,6.0,4.910869565217391,2.0,153.0,91.24701195219123,49.0,1.0,1672.0,9.0,200.0,20.0,22.0,133.0,31.0,370.0,7.0,2.0,1007.0,1252.0,0.0,0.4457724656927844,2.0,4.0,155.5,11866.0,448.1021739130435,1116.0,234.0,223.0,15.0,118.0,24.0,8.0,67.0,31.0,185.0,7.0,4.769230769230769,0.20967741935483872,38.0,1078.0,0.9659498207885304
20e47c8de16ffc127d4100d20c97720cfcdbbafdc45e9d843ea508c069dde294806e2cfbffa26f65b79645fb260c440a4ca59da71dd9e00c68c1ddce5410cbd2,218.595,197.94320000000013,242.15,211.0,211.0,1748.76,1.4438601046654689,4.974223557501213,1,1,332,115.38679957457757,0.1511616706848144,0.000105857849121,17928.479305267334,986224.5997993313,162003.0666027069,8,20250.383325338364,5.0,"['40231adadb3e696a81c67d11fb5e610a6c4ef165a736a6a1b466735a388fd0350e18f969bddc176554a50dc3c6a4baf5d7712974bae269880bd6a32737098af1', 'fbe1df4134eb9c21e75529ec31e4e3fab56ed31beb6bfc513ffeccb7f6af0f8db5d361c1a61e71e02a43a0e6c1452ccd2acae322c1369426427888b6a91933c3', 'f08184b95dc8d5385c3debc1db68978743b62ea696e5f2c4db7ba8380f5f7705df7bd9157fcdd54d8144dd45133434e8ac839ce568bb696d855b9e01c7a7344e', '28b676a3effb96620e298f87d27e68764092644ab060df6a59009b0aada228997e0332e39e5af52a0c1bba9763c01d21f4a1928b91f855ef7f3f2f2e8a598857', '0651ad31dd700f43c08a4aa22b7d42ac618828200b3ceeaa78b919af4920427e81b3e720e4f2f4847ca4c46fc36d6886336354b2fa84ff47e02363eadd8884f5']",2144.0,217.0,2.0,10.0,9.880184331797235,3.0,268.0,112.88246268656717,52.0,1.0,3426.0,19.0,182.0,24.0,18.0,167.0,31.0,392.0,7.0,2.0,1767.0,377.0,0.0,0.824160447761194,2.0,9.0,195.0,33572.0,1115.299539170507,1520.0,346.0,197.0,12.0,155.0,24.0,27.0,129.0,31.0,269.0,7.0,4.393063583815029,0.22763157894736843,83.0,1437.0,0.9453947368421053
faec0f211c194f2ea939ece1e765bcb85f0d8e23e307f9723ab853369fc85123531d15a49f4235aeb844da7355b9bb7ce6ab07630626ff8337ac5369094abb27,21.002499999999998,8.040049999999999,28.02,20.0,20.0,168.01999999999998,2.828427124746194,1.0025,1,0,292,24.125147197102716,0.275369644165039,7.62939453125e-05,3876.091300010681,26837.754863140515,39589.36655044556,8,4948.670818805695,1.0,['b5200e3e3e879fde7a37ce3cc11fc2be655ebc2053b9b350973f27acedda70bd3ff37c83db293037b5ae8606a656937d7b9b22075612894ca6ab698bdb735366'],308.0,50.0,2.0,5.0,6.16,1.0,98.0,143.84415584415584,68.0,1.0,1699.0,10.0,53.0,17.0,25.0,17.0,31.0,52.0,7.0,2.0,78.0,230.0,0.0,0.2532467532467532,2.0,3.0,46.5,11295.0,886.08,906.0,118.0,197.0,13.0,113.0,23.0,9.0,58.0,31.0,170.0,7.0,7.677966101694915,0.13024282560706402,0.0,906.0,1.0
3949310a65aa8baa59cad12f1390e60b9a2c10914d9ec5e6638be5c014f806afeaef4be9222ed6589d84e457f8193b9ddfabc92f9645df6a304658607ddb56cd,3.155,28.44362857142857,16.24,1.0,1.0,25.24,2.7376928147893076,1.8855910403447962,2,0,141,7.287329741319021,0.07625627517700195,0.0001487731933593,1664.52587890625,5990.3361297216015,3497.91827583313,8,437.23978447914124,1.0,['9f51f23ed5b6072c462d509c74219694303ee92db7e634fe1a284bd440dd4d2cacc7172e5f2479769ebd08ea224652c5b9da03bceb89a07be472143a0a60b963'],294.0,23.0,1.0,2.0,12.782608695652174,4.0,63.0,45.33673469387755,27.5,1.0,771.0,18.0,61.0,19.0,14.0,26.0,31.0,61.0,7.0,2.0,134.0,160.0,0.0,0.4557823129251701,1.0,2.0,170.0,4000.0,579.5217391304348,858.0,166.0,192.0,10.0,82.0,21.0,9.0,72.0,31.0,142.0,7.0,5.168674698795181,0.19347319347319347,0.0,858.0,1.0
3d7fb7b1881a06c5d75e11445be72d6b88cc77f710014d1e2671a059b88ccaf551118a188da98808008a53d70914bb6b61c0e840149a6fa79fee0b85e191ce0c,116.10000000000001,209.2914285714286,151.9,110.9,110.9,928.8000000000001,2.827244057775726,5.114824393019625,0,1,365,71.2383396257164,0.11251878738403315,7.62939453125e-05,16003.761360168455,476662.202766216,83918.76407909393,5,16783.752815818785,4.0,"['650d02e7f1a744258fada6aa4a637e4fb95f2b9f9d2ed0b31ee4f53c1e9e8db0cf7d6b049389302063b04a1d30d28577598ed02f4972339338b381b707bf7281', 'a87d8ff58a71f5f5b8cb564fc36095ffe90cced9e0d444d5605cef6102a874e0ee2f4af869f9cf380e3a60ba0e82983d4d4c4392c4897f18f19fb569071d9e79', '8da9ef3ddd1ebe95cf32712a07e4ae11e5a415d7e88654dc7462ab8e15d43001e17d8841578ee5bdc6c4615faada39e92c473b9718955aafa4ed114a725224eb', '97cbf5174e2312dac0857ce30890b371522dde8675742d22e39c7b252bc85dd3cc7de5a88e3567778fd03474209b2e19683d87fd1723b4bfb9c3a219dac5d919']",193.0,108.0,1.0,2.0,1.787037037037037,1.0,49.0,113.52849740932642,40.0,1.0,1800.0,15.0,32.0,21.0,29.0,28.0,30.0,38.0,7.0,2.0,137.0,56.0,0.0,0.7098445595854922,1.0,2.0,54.5,2615.0,202.87962962962962,326.0,44.0,66.0,15.0,97.0,18.0,14.0,32.0,29.0,67.0,7.0,7.409090909090909,0.13496932515337423,3.0,323.0,0.99079754601227
52ed01517746da2b87630a835973b9cd38e4e6c15135b16841ab4b5289f008d20e6eeb49ff8a0ee1fdffe2098b2147f447e16a3f0f2ba85f065f3ec58963d4a5,425.46000000000004,391356.7228,1145.48,15.1,115.8,1276.38,1.6816979952209636,361.18172840459874,5,1,28,1.7872023746885102,0.0347824096679687,0.0016536712646484,34.88717555999756,43.47097418062266,51.8288688659668,1,51.8288688659668,6.0,"['cde27189d76f45373ff61cd631d8b2b7d322c11f615782d61821c5f752949315dacce43a3976ad81350349ad1f29514613cb9ac08f537109dce3d2c37a9b9362', 'b29f447c9c646689761ca6753ac344392fed83c8dd0bfdcbcf75a1f365d0e64d447dbca93f5f3bec1b2cc659d223ba83959eaf3f45cf9795aeec7e84aacbf272', '1a8f0d61a1b937fef99e637241e5b20b1c087e274ccb32f2c05ed1b9a6105d61a080ef66b6de1a86cc09a9ec2991601351e5e9aae689dafb67f931ac4de12eea', '771b7f08d5e5de78f0e68b7552a6d92b7eef3c4b01cb3888e821fb6c695a47f1bd951edd6c64114e8d93807d1d3352f5419b9a439d9fbc574caf943b57416ad8', '7328392f9cfa5b4297f9e1a8cc9bd37fec40ed23f051a14b178f7398d897b3c58476d2c5f02c8f8c29d6d0ab2793124e5a06033d8b935a8e5299905ed9777488', 'df1e612196a2a7882d8a45c297772cb2ded368253b522a25643bb672a44e8d8b1a762c589f0134eae45b53407b48718cb59dc182436f68af87f6e5e4bf834b48']",263.0,235.0,1.0,1.0,1.1191489361702127,1.0,10.0,99.31558935361217,52.0,1.0,1626.0,14.0,53.0,10.0,8.0,101.0,8.0,101.0,6.0,2.0,253.0,0.0,10.0,0.9619771863117871,1.0,1.0,55.0,1688.0,111.14893617021276,11456.0,11240.0,6.0,14.0,2190.0,10.0,10.0,11393.0,5.0,11393.0,6.0,1.0192170818505337,0.9811452513966481,11272.0,184.0,0.01606145251396648
a8e75f41522252614c45aaa109338c3516d80c447e05d7e50835fabc68e8b55d695f73852535f508a1172ca75403bd429035716c4bcc3ed03dfcb57beaf784ab,39.0625,0.011249999999999838,39.3,39.0,39.0,312.5,1.9604441975753695,0.03749999999999973,1,0,28,0.4640537608753551,0.0128746032714843,7.43865966796875e-05,5.5043535232543945,1.3510848539177829,66.35968780517578,6,11.059947967529297,2.0,"['4b1d5c2b1b71e1ceefb84699e6eb04b32412ade603b8e60d1e237259fb1bee673988800423c9e645bbe64c53a85fecb91b3993b977955b16b888ee454173f0d8', '14862228fb4a8191379678147195aa4416085411970be34c413b38d3cb3265797a9485c6c3047a8c9f1574f902d91489f66619c602b7d31ef0ae1113e0c63216']",289.0,72.0,1.0,7.0,4.013888888888889,2.0,24.0,69.31487889273356,39.0,3.0,1257.0,8.0,50.0,16.0,26.0,19.0,30.0,65.0,7.0,2.0,211.0,78.0,0.0,0.7301038062283737,1.0,7.0,103.0,4025.0,278.22222222222223,1016.0,34.0,204.0,10.0,178.0,19.0,17.0,75.0,31.0,196.0,7.0,29.88235294117647,0.03346456692913386,4.0,1012.0,0.9960629921259843
7bc6dec02a68a89c0b78da7065dc662ccc8ea5b16de1a856889446f3121bf80401b0f139e9b47d7d69b2eb092e35e4fd04d702cae72e7d4f532976cc40749a10,68.875,144.78500000000005,98.4,64.0,64.0,551.0,2.7387611841231103,4.254189111922506,1,1,389,38.36209111291345,0.3082218170166016,9.1552734375e-05,3031.3138580322266,46471.47951559332,58885.80985832214,8,7360.726232290268,1.0,['4f5fd22e0f14bec358065693210acb9a5170a8486482d63012f359fb2eec17a1f9b2fd807e78797bb17c210f5ad69eb8a17d1738fe35369460e3858bce47109d'],1296.0,448.0,3.0,13.0,2.892857142857143,1.0,146.0,145.0354938271605,49.0,1.0,3159.0,16.0,132.0,22.0,28.0,74.0,31.0,265.0,7.0,2.0,606.0,690.0,0.0,0.4675925925925926,2.0,10.0,45.5,63939.0,419.56696428571433,2569.0,674.0,243.0,10.0,253.0,22.0,7.0,129.0,31.0,432.0,7.0,3.811572700296736,0.2623588945114831,85.0,2484.0,0.9669131957960296
3884504ad1502a709d1dc52045013eeb12ec8635468391751e0cc8a06b4a8d7a28988b9181bd31e5fcc86e7cb5ce728a7c4dce223acb3070caebe5b27fc2bc63,1.19,0.28880000000000006,2.52,1.0,1.0,9.52,2.82842712474619,0.19000000000000003,1,0,8,0.29854066031319754,0.0042495727539062,7.62939453125e-05,2.209192276000977,0.3557007391777425,12.538707733154297,8,1.567338466644287,2.0,"['f2e6660db853ea55f393af3322dac299cd0a7ee977a221923d0dc40e3b30380f0f0e5ccb80d5fdcfefb7fa7c95c3998ea887336a6d8e7cecd8c1d7e60fbb882d', 'ef75e636f85a961866126ae6994a50e187a013cdba15eb0a44e9fcab1afbb83b6174e9647dc2f9b72647b0ee9a6f1ee9975cc3518feb30f791fc950f0ab218f3']",140.0,11.0,1.0,1.0,12.727272727272727,6.0,69.0,52.35,34.0,1.0,321.0,18.0,22.0,16.0,15.0,11.0,30.0,28.0,7.0,1.0,140.0,0.0,0.0,1.0,1.0,1.0,90.0,5200.0,666.2727272727273,125.0,15.0,41.0,14.0,31.0,15.0,12.0,33.0,24.0,32.0,7.0,8.333333333333334,0.12,0.0,125.0,1.0
cf3b48d5aa5a3bab2d90cf99aa6748200fdfd2b2554a49d43978bc0998dc044cd5ec54ac97bf96fe32583e0689265bdf3730a492b84ba45fc3477a553618e200,88.52000000000001,127.33657142857136,113.21,80.7,84.77,708.1600000000001,1.8550265189889614,3.989620461719563,2,0,477,34.32116157358343,0.138434886932373,6.771087646484375e-05,5203.459095954895,66314.90278412926,80792.0143442154,8,10099.001793026924,2.0,"['1dc9ffce301a20ed424a3f8a345a5ddc130a0b442e5b8da1e94050c82012827bd541e44f9a9a40dd2b6d3648da946033800370cd9e8ba726a63ad32b57e8308e', 'e09f521aef09c11957f5e9798f988e86a0312f05cc1f9cda25058b145c06a03057534d5e67f22a6102658fbe14283ce22c89ee2fdaa3519a1909a209cdc24531']",2276.0,493.0,4.0,18.0,4.616632860040568,2.0,293.0,69.11291739894551,41.0,1.0,3255.0,10.0,267.0,22.0,4.0,104.0,31.0,378.0,7.0,2.0,1031.0,1245.0,0.0,0.45298769771528996,3.0,11.0,92.0,17949.0,319.0689655172414,2690.0,354.0,237.0,15.0,265.0,24.0,16.0,176.0,31.0,577.0,7.0,7.598870056497175,0.1315985130111524,214.0,2476.0,0.9204460966542751
07327adb0883d0472687d9d0c92ba240e881f4392ab8f79be10238c62754be1f0fe44c210450e2827fd016e5b0858b8f1de8b6de4c1b3919b0010754dd9da147,80.49,,80.49,80.49,80.49,80.49,,,1,1,3,0.008594830830891865,0.0056076049804687,0.0031719207763671,0.0170049667358398,5.4530928840298297e-05,0.025784492492675597,1,0.025784492492675597,1.0,['034b44f74c13334408132e8534e9f71c587174704285a0d05dbd562568416bcb6eea56462e0ada16466a07634ae93ba4e438809fdd526f9a587fc45d86e5845e'],191.0,188.0,0.0,0.0,1.0159574468085106,1.0,2.0,88.93193717277487,39.0,1.0,1800.0,16.0,25.0,11.0,24.0,140.0,2.0,140.0,2.0,1.0,191.0,0.0,0.0,1.0,0.0,0.0,39.5,1919.0,90.35106382978724,61.0,8.0,6.0,10.0,17.0,9.0,25.0,21.0,6.0,24.0,4.0,7.625,0.13114754098360656,8.0,53.0,0.8688524590163934
ddca2b735351f62c5e107ad09ffe8cdc5a635cba8f20832c173b15dd966994d30a83b377de4de439319afe93d7ec6bd430718b8570a36cb049d78bd6f0031c1d,2.2062500000000003,0.7241125000000002,3.43,1.0,2.1550000000000002,17.650000000000002,0.12186109743407407,0.30085555088779736,1,0,0,0.0,0.0,0.0,0.0,,0.0,0,0.0,1.0,['e38a2b848eb0bc5d982cbd84efdfa800ec6162c8ebc418faac0180de6fde6dfff365f16089f6bb6f59544652159fa32d8dc31ed68a72c739cbbe390fd9f11510'],321.0,47.0,1.0,3.0,6.829787234042553,2.0,73.0,96.45171339563863,51.0,1.0,2097.0,10.0,45.0,16.0,18.0,22.0,31.0,57.0,7.0,2.0,152.0,169.0,0.0,0.4735202492211838,1.0,3.0,165.0,7146.0,658.7446808510638,600.0,41.0,153.0,16.0,84.0,16.0,15.0,55.0,31.0,109.0,7.0,14.634146341463415,0.06833333333333333,0.0,600.0,1.0
369c32348cfafcc4d62900c696216542ec6d1edc07d886b8234c2fbf5007ce61eea2cc500104d2a974b2d9b1286f2e29a3024ed32adda89c8e4d5d3ecda4a4a7,17.56125,113.4590982142857,41.44,11.0,12.08,140.49,1.9819123445209472,3.765951045457935,2,0,0,0.0,0.0,0.0,0.0,,0.0,0,0.0,2.0,"['b3b2b2833fef23ef4a92ad4e64fa173876440b7e4835afc1881c80c9ad5808a60bc98f15d063f57d99c01c480a669042a8538104abde2bff730815d1eac7671b', 'd81d357adefc4320fce40a50792cadb40f8c8f92895b1c90b458eb46d1adf90c65165090cf8105a44666b01fc0cc7926aeedc6c9147b0f44978de465274dec9b']",602.0,94.0,1.0,1.0,6.404255319148936,1.0,220.0,100.94352159468438,18.0,1.0,1800.0,16.0,57.0,20.0,2.0,34.0,31.0,103.0,7.0,2.0,138.0,464.0,0.0,0.2292358803986711,1.0,1.0,16.5,34780.0,646.468085106383,4.0,1.0,2.0,17.0,3.0,2.0,23.0,3.0,2.0,3.0,2.0,4.0,0.25,0.0,4.0,1.0
